,ds_id,name,group,submitter,is_public,polarity,organism,organism_part,condition,source,raw_source,analyzer,raw_analyzer,matrix,raw_matrix,solvent,raw_solvent,rp,fdr5,fdr10,fdr20,fdr50
6706,2017-05-22_14h27m24s,Echin-Control_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,4,,118,1779
6707,2017-05-22_14h25m49s,100314_Octo_Trich_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,"infected, trichoderma",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,15,41,458,2363
6708,2017-05-22_14h25m19s,100314_Octo_Esco2_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,13,42,343,1992
6709,2017-05-22_14h21m25s,100314_Echin_Trich_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, trichoderma",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,49,107,350,1587
6710,2017-05-22_14h20m10s,100314_Echin_Esco2b_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,109,73,354,753
6711,2017-05-22_14h19m04s,100314_Echin_Esco2a_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,38,73,240,1228
6712,2017-05-22_14h15m24s,100314_Echin_Control_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,69,69,256,1493
6713,2017-05-22_14h11m58s,110614_Echin_Esco1_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,3,,281,1400
6714,2017-05-22_14h13m13s,110614_Echin_Trich_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, trichoderma",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,6,,292,2129
6715,2017-05-22_14h12m32s,110614_Echin_Esco2_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,,,,1790
6716,2017-05-22_14h11m05s,110614_Echin_Control_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,5,47,246,1489
6717,2017-05-22_14h09m29s,Group1b_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis; trichoderma; metarhizium - pesudo-free",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,10,55,434,2761
6718,2018-02-13_17h33m22s,6b_htx - no normalization,U Edinburgh,Lulu tucker,True,Negative,human,breast,wildtype,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),ACN,acetonitrile,140000.0,6,,20,21
6719,2018-02-13_20h15m07s,20um_min(focusing)_high(m/z)_drya(pplication),PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,4,,,13
6720,2018-02-13_20h16m07s,20um_min(focusing)_high(m/z)_wet(application),PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,3,,,8
6721,2018-02-13_20h19m16s,75um_small(focusing)_low(m/z)_wet(application),PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,8,,14,6
6722,2017-07-25_07h29m21s,20170724_CGL_MT-M.L.H2O_2_DHB010_45x96_100x100,♡EMBL♡,Cristina Gonzalez Lopez,True,Positive,gallus domesticus (chicken) and sus scrofa domesticus (pig),liver,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,2,,15,13
6723,2017-07-10_11h20m30s,Slide056_animal151_minipig_kidney- total ion count,Boehringer Ingelheim,Michael Becker,True,Positive,sus scrofa (mini pig),kidney,control,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,409558.5,4,,3,240
6724,2017-03-07_17h53m03s,NCSU_ChickenOvary_Healthy_pos,NCSU,Mark Bokhart,True,Positive,gallus domesticus (chicken),ovary,healthy,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,none,Other,,140000.0,56,106,679,6435
6725,2018-02-14_10h57m24s,3d_no_optimization,U Edinburgh,Lulu tucker,True,Negative,human,breast,wildtype,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),ACN,acetonitrile,140000.0,1,,31,129
6726,2018-02-14_11h13m13s,MPIMM_078_QE_P_Squid_MS2,MPI Bremen,Janine Beckmann,True,Positive,euprymna sp.,whole organism,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,240000.0,7,,31,1131
6727,2018-02-14_12h23m39s,MPIMM_079_QE_P_Squid_MS2,MPI Bremen,Janine Beckmann,True,Positive,euprymna sp.,whole organism,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,none,240000.0,5,3,13,210
6728,2018-02-14_12h32m10s,3D_Optimized,U Edinburgh,Lulu tucker,True,Negative,human,breast,wildtype,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),ACN,acetonitrile,140000.0,8,5,5,101
6729,2018-02-16_01h24m56s,4_cylces_75um,PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtipe,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50%MeOH,240000.0,2,,25,733
6730,2018-02-16_13h21m58s,Asclepias curassavica_6_MK,JLU Giessen,Mario Kompauer,True,Negative,asclepias curassavica,leaf,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DMAN,"1,8-bis(dimethylamino)naphthalene (DMAN)",Other,N/A,240000.0,4,19,32,426
6731,2018-02-17_12h28m39s,Asclepias curassavica_6_MK_recal,JLU Giessen,Mario Kompauer,True,Negative,asclepias curassavica,leaf,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DMAN,"1,8-bis(dimethylamino)naphthalene (DMAN)",Other,N/A,240000.0,2,,15,365
6732,2018-02-19_12h33m49s,testRow01,JLU Giessen,Michael Waletzko,True,Positive,mouse,brain,n/a,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,20,230,858,2545
6733,2018-02-19_12h54m11s,MW224_1,JLU Giessen,Michael Waletzko,True,Positive,mouse,liver,n/a,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,13,70,618,1440
6734,2018-02-19_16h20m19s,180219_PorcineBuccalMucosa_lid1h_CMC_DHB_98x120_atn32,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,5,24,123,734
6735,2018-02-19_16h32m04s,180208_porcinebuccalmucos_lid1hCMC_DHB_100x126_atn28,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,1,,,29
6736,2018-02-19_19h49m33s,50meoh_8cycles40um_min,PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtipe,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,4,,1,611
6737,2018-02-20_23h29m33s,70%meoh_12cyc,PNNL,Dusan Velickovic,True,Positive,human,kidney,wildtipe,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,240000.0,10,,11,555
6738,2018-02-21_09h44m22s,20180221_Liver_PA,HMGU,Achim Buck,True,Negative,mouse,liver,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Other,,140000.0,12,12,7,60
6739,2018-02-21_12h01m55s,20180220_mouse eye1,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,none,140000.0,4,,3,543
6740,2018-02-21_12h05m43s,20180220_mouse eye_DHB,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,none,140000.0,15,3,79,889
6741,2018-02-21_12h07m00s,20180220_mouse eye_CHCA,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,none,140000.0,4,,3,543
6742,2018-02-21_23h37m14s,dan_region 03,SJCRH,Alireza Abdolvahabi,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,590000.0,12,,64,668
6743,2018-02-22_15h09m50s,MW_230,JLU Giessen,Michael Waletzko,True,Positive,mouse,brain,wildtype,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,10,,243,3372
6744,2018-02-23_09h07m57s,L_3days,PRISM Lille1,Jusal Quanico,True,Positive,rat,brain,diseased,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,141421.35623730952,8,,83,199
6745,2018-02-23_11h49m27s,3DL_A12,PRISM Lille1,Jusal Quanico,True,Positive,rat,brain,diseased,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,141421.35623730952,19,38,192,398
6746,2018-02-23_14h26m11s,180222_Porcinebuccalmucosa_ussinglid5hsolCMCsmpd_DHB_90x117_atn35,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,5,59,98,731
6747,2018-02-27_16h40m05s,MW212_1,JLU Giessen,Michael Waletzko,True,Positive,plant,leaf,wildtype,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,22,125,743,5109
6748,2018-02-27_16h41m10s,MW212_2,JLU Giessen,Michael Waletzko,True,Positive,plant,leaf,wildtype,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,21,101,839,4263
6749,2018-03-01_10h22m33s,Asclepias curassavica_7_MK,JLU Giessen,Mario Kompauer,True,Positive,asclepias curassavica,leaf,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,N/A,240000.0,10,,23,1925
6750,2018-03-02_10h44m06s,20180226_JuS_retina pig_200x184_DHB+_25um_E30,U Copenhagen,Julian Schneemann,True,Positive,sus scrofa domesticus (pig),eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,6,10,61,2175
6751,2018-03-12_19h41m58s,kidney_biopsy_isopentane_2,PNNL,Dusan Velickovic,True,Positive,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,6,,6,429
6752,2018-03-13_18h13m07s,kidney_biopsy_liquidN2_1,PNNL,Dusan Velickovic,True,Positive,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,10,,5,533
6753,2018-03-13_19h44m24s,kidney_biopsy_liquid_N2_2,PNNL,Dusan Velickovic,True,Positive,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,11,,4,471
6754,2018-03-19_22h31m36s,Mur030918_Cntrl100uDAN,SJCRH,John Bowling,True,Positive,mouse,brain,control,MALDI,MALDI,FTICR,FTICR,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,240975.0,8,,11,633
6755,2018-03-20_08h01m36s,20180309_L6_n1_3D_100K_res,PRISM Lille1,Jusal Quanico,True,Positive,rat,brain,diseased,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,141421.35623730952,5,,420,1519
6756,2018-03-20_11h02m36s, 20180319_mouse eye_DAN,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,29,30,201,1074
6757,2018-03-21_21h55m34s,MK_LN2_30um,UTHSA,Guanshi Zhang,True,Positive,mouse,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,8,,4,1683
6758,2018-02-09_18h09m36s,MK_20um_Test3,UTHSA,Guanshi Zhang,True,Positive,mouse,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,120000.0,8,4,14,408
6759,2018-03-21_22h41m19s,3mmx8cyc_ln2+al_75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,15,7,76,831
6760,2018-03-21_22h42m33s,3mmx8cyc_ip _75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,14,,47,697
6761,2018-03-21_22h43m36s,3mm_8cyc_ln2 _75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,17,,99,536
6762,2018-03-21_22h44m46s,1.5mmx8cyc_ln2+al - no normalization,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,20,2,116,765
6763,2018-03-21_22h47m20s,1.5mmx8cyc_ip _75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,19,,32,801
6764,2018-03-21_22h48m38s,1.5mmx4cyc_ln2+al _75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,11,,94,504
6765,2018-03-21_22h49m53s,1.5mmx4cyc_ln2_75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,11,9,36,480
6766,2018-03-21_22h50m36s,1.5mmx4cyc_ip_75um,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,8,,8,443
6767,2018-03-22_16h47m08s,180321_Porcinebuccalmucosa_ESlidonlypatch1h_21.1mgpatch_CMC_85x120_atn35,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,,384,2236
6768,2018-03-22_16h49m25s,180321_Porcinebuccalmucosa_ESlidonlypatch3h_smpd_CMC_84x121_atn35,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,4,,503,2419
6769,2018-03-22_21h54m19s,1.5mm_8cyc_ip_25um ,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,9,,40,1510
6770,2018-03-23_11h58m43s,20170622_LR_F11_DAN_p70_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,12,39,63,275
6771,2018-03-23_12h00m40s,20170622_LR_T22_DAN_p85_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,11,35,40,600
6772,2018-03-23_12h02m05s,20170622_LR_U22_DAN_p85_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,3,,55,492
6773,2018-03-23_12h02m30s,20170622_LR_U23_DAN_p85_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,21,11,100,472
6774,2018-03-23_12h03m03s,20170622_LR_L12_DAN_p85_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,3,,95,556
6775,2018-03-23_12h03m33s,20170622_LR_T31_DAN_p85_s40,♡EMBL♡,Luca Rappez,True,Negative,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,140000.0,2,10,55,514
6776,2018-03-27_15h29m46s,180326_Porcinebuccalmucosa_lidHCl15min_10.7mg_CMC_97x120_atn35,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,5,,310,1829
6777,2018-03-27_15h31m02s,180326_Porcinebuccalmucosa_lidonly15min_14.3mg_CMC_98x120_atn35,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,4,,229,2211
6778,2018-03-30_02h54m10s,9aa_98%ac_6cyc_35um,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Other,98%Ac,240000.0,2,,,3
6779,2018-03-30_21h12m51s,20180329_dry_9aa_12cyc_75um,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Acetone,Acetone/water=6/5,240000.0,4,,19,158
6780,2018-03-30_21h13m37s,20180329_9aa_dry_8cyc_75um,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Acetone,Acetone/water=6/5,240000.0,5,14,9,173
6781,2018-03-30_22h39m40s,20180329_9aa_dry_6cyc_30um,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Acetone,Acetone/water=6/5,240000.0,4,,24,32
6782,2018-03-30_22h57m24s,20180329_9aa_dry_12cyc_30um,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Acetone,Acetone/water=6/5,240000.0,3,,,115
6783,2018-04-02_19h53m58s,HK_S1_N6_30um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,3,,,279
6784,2018-04-03_00h25m59s,HK_S4_N4_30um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,3,,,115
6785,2018-04-03_00h28m41s,HK_S4_N4_20um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,1,,,52
6786,2018-04-03_02h48m10s,20180402_9aa_50um_01,PNNL,Dusan Velickovic,True,Negative,human,kidney,n/a,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Acetone,Acetone/water=6/5,240000.0,1,,,
6787,2018-04-03_09h13m51s,20160920_2HG_tissue1382_FF_Pos(610-880mz_lock721)_DHB(S-MALDIprep)_80um_56x46_E30_4_Tissue,"NCC, Japan",Mitsuhiro Hayashi,True,Positive,human,brain,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,none,140000.0,10,5,119,528
6788,2018-04-03_16h56m53s,HK_S4_N9_50um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,3,,,107
6789,2018-04-03_17h00m14s,HK_S4_N9_30um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,2,,,21
6790,2018-04-03_17h06m59s,HK_S4_N9_20um,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,2,,,7
6791,2018-04-04_01h47m14s,20160927FF1176-2_Neg_DHB_80um,"NCC, Japan",Mitsuhiro Hayashi,True,Negative,human,brain,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,5,,14,
6792,2018-04-04_11h28m01s,20180324_retina mouse1,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,14,6,25,1781
6793,2018-04-04_11h32m58s,20180325_retina2,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,19,10,130,1379
6794,2018-04-04_11h36m29s,20180327_retina1,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,6,,95,975
6795,2018-04-04_11h43m06s,20180327_retina mouse2.2,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,21,1,136,1618
6796,2018-04-04_11h44m52s,20180327_retina3,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,16,5,65,1196
6797,2018-04-04_11h46m04s,20180327_retina4,U Copenhagen,Julian Schneemann,True,Positive,mouse,eye,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,19,8,113,1039
6798,2018-04-04_13h32m23s,20160927FF1176-2_Posi_DHB_80um,"NCC, Japan",Mitsuhiro Hayashi,True,Positive,human,brain,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,4,,9,208
6799,2018-04-04_17h09m40s,HK_S4_N4_50um_2,UTHSA,Guanshi Zhang,True,Positive,human,kidney,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,120000.0,7,,18,799
6800,2018-04-05_10h03m15s,Culture2_DHB_pos,MPI Bremen,Janine Beckmann,True,Positive,bacterial cultures,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,9,,37,1290
6801,2017-07-14_11h36m25s,slide274_animal301_rat kidney_tic,Boehringer Ingelheim,Michael Becker,True,Positive,rat,kidney,control,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,409558.5,21,3,76,681
6802,2017-07-12_13h02m37s,slide270_animal305_rat kidney_tic,Boehringer Ingelheim,Michael Becker,True,Positive,rat,kidney,control,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,409558.5,15,12,97,766
